county	state	male	female	white	black	asian	hispanic	total_population	young	mid_age	senior
Wayne County	Tennessee	0.55199796	0.44800204	0.9248108	0.05976776	0.0034284364	0.017555958	304512	0.60377586	0.20738427	0.18883985
Burleson County	Texas	0.49604917	0.50395083	0.84892505	0.12540726	0.009261397	0.1928859	311832	0.62710047	0.16793658	0.20496292
Greene County	Georgia	0.48654523	0.51345474	0.6068306	0.3709617	0.004660956	0.059713393	293502	0.6083161	0.15455431	0.23712955
Ida County	Iowa	0.50033057	0.49966943	0.98400706	0.0031639591	0.0021565293	0.018354112	127056	0.6294862	0.15432565	0.21618813
Columbia County	New York	0.5025458	0.49745426	0.9106127	0.04919885	0.0026464409	0.041450214	1122262	0.60702044	0.17225212	0.22072743
Adair County	Oklahoma	0.50001985	0.49998015	0.43854633	0.0038625756	0.4494936	0.05780459	402840	0.6501837	0.18571393	0.16410238
Santa Cruz County	California	0.4972711	0.5027289	0.8804601	0.013795687	0.017633175	0.3267182	4815128	0.62621534	0.20566618	0.16811848
Ellis County	Kansas	0.5003625	0.49963745	0.9566772	0.009981256	0.0037101887	0.05139884	518572	0.6275464	0.21548021	0.15697338
Harrison County	Mississippi	0.49543244	0.50456756	0.7052025	0.23456024	0.0052523143	0.05311195	3491794	0.6363941	0.20548606	0.15811987
Grant County	Wisconsin	0.5202458	0.4797542	0.97041076	0.012248667	0.002349621	0.013476339	926958	0.63239	0.19152756	0.17608242
Crawford County	Kansas	0.49821836	0.50178164	0.9250069	0.021620411	0.010511378	0.04862539	706092	0.63261586	0.21008027	0.15730387
Wabasha County	Minnesota	0.4998861	0.5001139	0.9769732	0.005477154	0.0024434943	0.028027706	386332	0.6246441	0.17248636	0.20286955
Washington County	Minnesota	0.49456635	0.5054337	0.88054305	0.040160105	0.005070569	0.03653918	4401084	0.64082915	0.19408832	0.16508251
Walton County	Florida	0.509462	0.49053803	0.8980312	0.05673972	0.00900042	0.05648246	1057284	0.6111026	0.18733756	0.20155984
Nassau County	New York	0.48457348	0.5154265	0.7705142	0.12199226	0.0046666837	0.15477607	24304198	0.62583804	0.18748526	0.18667668
Denton County	Texas	0.49181154	0.5081885	0.800946	0.09176959	0.008694242	0.18648475	12900722	0.64717686	0.22901137	0.12381175
Cobb County	Georgia	0.48437154	0.51562846	0.65661913	0.26624694	0.0048760884	0.124791674	12810678	0.63823515	0.21957807	0.14218678
Upshur County	West Virginia	0.4937777	0.5062223	0.9760192	0.007616634	0.0023390378	0.011113836	440352	0.621278	0.18509056	0.19363146
Plymouth County	Massachusetts	0.4864174	0.5135826	0.86877865	0.09618153	0.0031305577	0.033938948	9034812	0.62853026	0.18507501	0.18639469
Brown County	Illinois	0.6440423	0.3559577	0.78784204	0.18959829	0.012193544	0.060531083	123672	0.5896808	0.25701857	0.15330067
Thomas County	Georgia	0.47420087	0.5257991	0.60496515	0.36909208	0.0050978954	0.032068685	807392	0.6341715	0.18359607	0.18223242
Kanawha County	West Virginia	0.4814066	0.51859343	0.8909227	0.07444515	0.0020491946	0.010099394	3438424	0.6133249	0.18493588	0.20173922
Pike County	Arkansas	0.49751443	0.5024856	0.9355547	0.032022998	0.009792569	0.06549342	200356	0.63098687	0.17850725	0.1905059
Coweta County	Georgia	0.4885101	0.5114899	0.7807397	0.17775913	0.004103898	0.06648836	2380176	0.6440469	0.20304717	0.15290593
Dodge County	Wisconsin	0.526919	0.47308096	0.95115113	0.0289876	0.0049690874	0.04271031	1593854	0.617369	0.19596589	0.18666515
Lamar County	Georgia	0.4795716	0.52042836	0.6665874	0.3087815	0.0030903139	0.020602094	328122	0.6359555	0.18961544	0.17442903
McNairy County	Tennessee	0.4906797	0.5093203	0.9213147	0.059392348	0.003146558	0.017323123	469084	0.6257429	0.1766464	0.19761066
Union County	Arkansas	0.4870161	0.5129839	0.6454949	0.32966274	0.0047624353	0.03610698	735758	0.63137746	0.1820585	0.18656406
Erath County	Texas	0.4913303	0.5086697	0.95078605	0.015012855	0.013119038	0.1980247	711790	0.64089406	0.21188693	0.14721899
Brown County	Minnesota	0.4971623	0.50283766	0.9816779	0.003357383	0.0018396024	0.03653111	459882	0.6235143	0.17017627	0.20630944
Calhoun County	Mississippi	0.47823936	0.52176064	0.70505077	0.28117177	0.0019864175	0.054502796	266812	0.63412064	0.17950842	0.18637092
Queens County	New York	0.4845115	0.5154885	0.4968649	0.20900187	0.013288397	0.27824503	41012772	0.614088	0.22383271	0.16207924
Livingston County	New York	0.5019877	0.4980123	0.94122565	0.027769452	0.0032799914	0.031037454	1167686	0.6215027	0.19592083	0.18257648
Hamilton County	Tennessee	0.48179498	0.51820505	0.75724167	0.2003127	0.005576076	0.048200607	6215482	0.62051296	0.19904651	0.18044055
Hamilton County	Indiana	0.48816112	0.51183885	0.88879114	0.038243975	0.002060475	0.036270384	5248304	0.6570706	0.20489743	0.13803202
Kane County	Illinois	0.4978197	0.5021803	0.8727838	0.06027637	0.0102956705	0.31097275	9398708	0.6524639	0.20192233	0.14561374
Platte County	Missouri	0.49328	0.50672	0.87859607	0.062796086	0.005640281	0.053666603	1668002	0.6329651	0.20199735	0.16503757
Winnebago County	Iowa	0.49172047	0.50827956	0.9676719	0.011257679	0.0025259613	0.03664203	192402	0.6231432	0.16555442	0.21130238
Baldwin County	Georgia	0.50005347	0.49994653	0.5521137	0.4170653	0.0030748064	0.021042371	822816	0.6303487	0.209432	0.1602193
Warren County	Ohio	0.5021897	0.4978103	0.9043638	0.034084465	0.0017987652	0.024159206	3931586	0.6438318	0.19741727	0.15875095
Henderson County	North Carolina	0.48192215	0.51807785	0.9331603	0.031779382	0.006326762	0.097682565	1964670	0.60960007	0.1656273	0.2247726
Manassas city	Virginia	0.5010521	0.4989479	0.7468806	0.14870834	0.012516618	0.33003348	717606	0.6500865	0.22413413	0.12577933
Tallapoosa County	Alabama	0.48600122	0.51399875	0.71012163	0.26965988	0.0036388435	0.02453389	741994	0.62022066	0.17555803	0.20422132
Garland County	Arkansas	0.48393813	0.5160619	0.879488	0.08285144	0.0068719243	0.05045539	1740706	0.6154152	0.17050035	0.2140844
Traverse County	Minnesota	0.4974321	0.5025679	0.9327855	0.004301213	0.044841755	0.01887398	62308	0.6170797	0.14592026	0.23700006
Lafayette County	Mississippi	0.49017054	0.50982946	0.72477764	0.23838876	0.0033632014	0.023170443	903306	0.6320837	0.2384098	0.1295065
Page County	Virginia	0.49302608	0.5069739	0.96268797	0.02029831	0.002149397	0.0172417	429888	0.6144252	0.18098202	0.20459282
Sherman County	Kansas	0.5015668	0.49843317	0.9648295	0.00921659	0.005529954	0.11487558	108500	0.6295576	0.17081106	0.19963133
Douglas County	Oregon	0.4932709	0.50672907	0.93449163	0.0036892127	0.01961652	0.050179705	1934288	0.6103724	0.16014212	0.22948548
Wilbarger County	Texas	0.49616984	0.5038302	0.8717858	0.08223541	0.014080257	0.2725703	238632	0.63663715	0.18214656	0.18121627
Greene County	North Carolina	0.5409606	0.45903936	0.5861692	0.37376875	0.022190157	0.14556952	383954	0.62218654	0.20523031	0.17258318
Adams County	Washington	0.5091625	0.49083748	0.9126236	0.013232458	0.047942758	0.6088689	341282	0.6919087	0.18328537	0.12480588
Stephens County	Georgia	0.47882253	0.5211775	0.8580013	0.11018406	0.003980065	0.027261723	464314	0.62683225	0.18054162	0.1926261
Kershaw County	South Carolina	0.48579907	0.5142009	0.72568935	0.24930836	0.0038564936	0.03970464	1124856	0.6315244	0.18163036	0.18684524
Titus County	Texas	0.4932295	0.5067705	0.85373026	0.10103062	0.023026474	0.40745983	584892	0.6645466	0.19111905	0.14433435
Richland Parish	Louisiana	0.48334646	0.51665354	0.6253826	0.35911912	0.003506007	0.018634373	373074	0.63809323	0.18675919	0.17514756
Suffolk County	New York	0.49216336	0.50783664	0.85699314	0.08164534	0.005660171	0.1750451	26944416	0.6281567	0.19535075	0.17649256
Wilson County	Texas	0.49983945	0.5001606	0.95525056	0.017134571	0.0088451635	0.3855711	809708	0.6398677	0.18258311	0.17754918
Dundy County	Nebraska	0.5002573	0.49974266	0.9676331	0.0044604563	0.01103677	0.06850804	34974	0.62037516	0.1455081	0.23411678
Belknap County	New Hampshire	0.49122795	0.5087721	0.9670575	0.0059967446	0.0024923452	0.0142535595	1084922	0.6100439	0.17306866	0.21688747
Prairie County	Arkansas	0.49490136	0.50509864	0.8638357	0.12141165	0.003390363	0.011637192	152786	0.61631304	0.1687982	0.2148888
Thomas County	Kansas	0.49072045	0.50927955	0.96446824	0.0075387466	0.008268756	0.049823113	142464	0.64063907	0.18283917	0.1765218
Kusilvak Census Area	Alaska	0.5266564	0.4733436	0.03497043	0.0018142338	0.93870175	0.00864261	140004	0.7258721	0.18540184	0.088726036
Newton County	Missouri	0.49607804	0.503922	0.9131874	0.008641026	0.024344048	0.0472533	1053810	0.6376235	0.17979333	0.1825832
Talbot County	Maryland	0.47528255	0.52471745	0.83632857	0.13032435	0.0029668	0.058514833	679520	0.60453117	0.1562235	0.23924536
Howard County	Iowa	0.49751705	0.50248295	0.9832049	0.0039352556	0.0015342812	0.014171605	170764	0.63614696	0.16285048	0.20100255
Tillamook County	Oregon	0.50396997	0.49603006	0.94529414	0.004598856	0.014255143	0.09661964	457940	0.60764295	0.15621479	0.2361423
Botetourt County	Virginia	0.49516925	0.5048308	0.9476657	0.03186892	0.0027972825	0.012978051	597008	0.6163904	0.16664265	0.21696694
Guernsey County	Ohio	0.49271983	0.5072802	0.96064	0.015100155	0.0028695608	0.009912011	715092	0.6276941	0.17883992	0.19346602
Phelps County	Nebraska	0.49582103	0.504179	0.9799674	0.0026653802	0.0051498525	0.047820058	165830	0.6332449	0.16639933	0.20035578
Grays Harbor County	Washington	0.5136048	0.4863952	0.8812077	0.012808782	0.05275759	0.09224889	1293956	0.6176153	0.17891644	0.20346828
Monroe County	Iowa	0.4984956	0.50150436	0.9780471	0.005878256	0.0015461764	0.023694107	143580	0.63142496	0.16863073	0.19994429
Crook County	Wyoming	0.5114665	0.4885335	0.9723015	0.0064619607	0.007911661	0.022840487	129682	0.63018	0.16205795	0.20776206
Stonewall County	Texas	0.47826087	0.5217391	0.9308474	0.032398563	0.011996638	0.15106595	26174	0.62115073	0.14927027	0.22957897
Gallia County	Ohio	0.49273357	0.50726646	0.9484697	0.025908351	0.0040600747	0.010911451	551714	0.63021964	0.1811337	0.18864666
Henry County	Tennessee	0.4839906	0.5160094	0.89626807	0.08028929	0.0034338983	0.02003623	581846	0.61680067	0.16850507	0.21469426
Wood County	Wisconsin	0.49280787	0.50719213	0.95580214	0.0065744296	0.0086374665	0.024939353	1333956	0.62218094	0.17595933	0.20185973
Johnson County	Indiana	0.49218634	0.5078137	0.94336575	0.015477262	0.002692802	0.032295924	2598780	0.64125127	0.19943243	0.1593163
Blaine County	Nebraska	0.51829964	0.4817004	0.98817915	0.0020459194	9.0929755E-4	0.0027278927	8798	0.62639236	0.14867015	0.22493748
Galveston County	Texas	0.49416476	0.50583524	0.8026826	0.13798702	0.007892711	0.23115607	5486328	0.6380136	0.19831972	0.16366667
Rockingham County	Virginia	0.4909159	0.5090841	0.954578	0.019086232	0.005824545	0.05846027	1396504	0.6293058	0.18210259	0.18859166
Williams County	North Dakota	0.53187734	0.46812263	0.9062899	0.019595608	0.038319234	0.04157917	500010	0.6361813	0.20942181	0.1543969
Livingston County	Michigan	0.5003823	0.49961773	0.9693124	0.00526005	0.0041225785	0.020902399	3309094	0.6325991	0.18352787	0.18387298
Pulaski County	Missouri	0.56456643	0.43543354	0.78845286	0.121655576	0.009746948	0.09898046	954350	0.65643	0.24619375	0.09737623
Sandoval County	New Mexico	0.4897537	0.51024634	0.79336286	0.02452837	0.13691244	0.3641553	2440684	0.6398325	0.18686728	0.17330019
Kent County	Maryland	0.47694454	0.52305543	0.8176184	0.15212268	0.0025845682	0.044415664	359828	0.6070428	0.1659265	0.2270307
Randolph County	Georgia	0.46155804	0.53844196	0.37237146	0.6155504	9.878022E-4	0.020010477	133630	0.6261768	0.16318192	0.21064132
McDonald County	Missouri	0.50654066	0.49345934	0.89830977	0.013402167	0.031485613	0.113254875	411426	0.6482648	0.18751368	0.16422151
Carroll County	Indiana	0.4992609	0.5007391	0.9805677	0.004788874	0.003061558	0.037956674	361254	0.63105184	0.17453371	0.19441445
Orleans Parish	Louisiana	0.47986403	0.520136	0.34605512	0.6062057	0.003494399	0.05377629	6622026	0.6184012	0.22503974	0.15655904
West Feliciana Parish	Louisiana	0.6571287	0.3428713	0.52910215	0.46012005	0.0014719821	0.015854323	278536	0.59321237	0.23100784	0.17577979
Bexar County	Texas	0.49152645	0.5084735	0.8552277	0.08150948	0.012276229	0.5917921	32402784	0.64832675	0.21432967	0.1373436
Roane County	Tennessee	0.4908405	0.5091595	0.9478894	0.026465656	0.0037710133	0.014992635	962606	0.61119604	0.1696073	0.21919663
Fairfax County	Virginia	0.49459258	0.5054074	0.6761684	0.097861536	0.006186711	0.15876278	20040050	0.63205457	0.2131776	0.15476783
Lee County	Georgia	0.5009641	0.4990359	0.7626856	0.19639814	0.0032200841	0.02384019	518620	0.64957577	0.20549728	0.14492692
Winston County	Mississippi	0.48524988	0.5147501	0.5175104	0.4602654	0.01157904	0.010656973	338370	0.63245267	0.17873925	0.18880811
Van Zandt County	Texas	0.4911235	0.5088765	0.9420294	0.02817689	0.009801572	0.09689722	951276	0.6296963	0.16851261	0.20179106
Williamson County	Texas	0.4918415	0.5081585	0.8424122	0.06634168	0.008725456	0.23609895	8334006	0.65024143	0.21761912	0.13213946
Garza County	Texas	0.6397816	0.36021838	0.90944165	0.07171644	0.0068202955	0.48556715	116124	0.61387825	0.245944	0.14017774
Benson County	North Dakota	0.5120183	0.48798168	0.42840904	0.0014168273	0.55160713	0.019242492	121398	0.68434405	0.16424488	0.15141106
Middlesex County	Connecticut	0.48844823	0.5115518	0.8995752	0.051407702	0.0021569948	0.052761547	2970800	0.61338764	0.18509088	0.20152147
Barnwell County	South Carolina	0.4768052	0.5231948	0.53023005	0.44419092	0.0049586943	0.020795492	399702	0.63888097	0.1791935	0.18192554
St. Louis city	Missouri	0.48323035	0.51676965	0.45668128	0.48684815	0.0029794122	0.037127335	5714550	0.617439	0.23178956	0.15077145
Colfax County	New Mexico	0.5094445	0.49055552	0.9434767	0.007869694	0.022494491	0.48248318	236858	0.6105093	0.15692946	0.23256128
Crook County	Oregon	0.4955021	0.5044979	0.9553525	0.0028548746	0.015304862	0.07262317	380402	0.61226016	0.1556117	0.23212811
Howard County	Maryland	0.48986483	0.5101352	0.6170236	0.18283154	0.0041818884	0.061459344	5398040	0.63774	0.20253722	0.15972279
Lincoln County	Mississippi	0.47870588	0.5212941	0.6827311	0.30374175	0.0020515968	0.010257984	625854	0.63923854	0.18580212	0.17495933
Ware County	Georgia	0.49734655	0.5026535	0.6750798	0.29573995	0.004184941	0.03585635	647082	0.6301783	0.19376215	0.1760596
Harrison County	Indiana	0.49980658	0.5001934	0.97707075	0.005517701	0.0027757932	0.015968576	708266	0.6266445	0.18781503	0.18554047
Tyrrell County	North Carolina	0.5464182	0.4535818	0.5824849	0.373675	0.007721098	0.06535452	76414	0.6012642	0.20379773	0.1949381
Ziebach County	South Dakota	0.49096647	0.5090335	0.23278107	0.003076923	0.7320316	0.03708087	50700	0.7008284	0.18566075	0.11351085
Charles County	Maryland	0.4828039	0.51719606	0.49247828	0.43106395	0.00732594	0.047989205	2722654	0.6409445	0.20894979	0.15010574
Haskell County	Texas	0.5290603	0.47093973	0.92349863	0.04317311	0.009313707	0.2544482	105436	0.6131587	0.17590766	0.21093364
Pickens County	Alabama	0.48634967	0.5136503	0.57319605	0.4102983	0.0019464502	0.026333012	357574	0.62187964	0.18285446	0.19526587
Madison County	Florida	0.52520335	0.47479668	0.5882131	0.38944095	0.00624554	0.047811702	339122	0.6148731	0.19383879	0.19128808
Monroe County	Michigan	0.49361306	0.50638694	0.95109725	0.022563687	0.0035999927	0.03245372	2714450	0.62834203	0.1852681	0.18638988
Frontier County	Nebraska	0.50973403	0.490266	0.9850814	9.836468E-4	0.0040575434	0.016107218	48798	0.62937003	0.15603098	0.21459895
Hickman County	Tennessee	0.5242139	0.47578612	0.9322576	0.04646991	0.0054729404	0.020603208	439252	0.62172055	0.19795243	0.18032701
Stanislaus County	California	0.49455708	0.5054429	0.8448626	0.032751646	0.018949244	0.4333801	9430244	0.65429306	0.2021621	0.14354485
Newton County	Indiana	0.5068531	0.4931469	0.9760772	0.0064198505	0.0039858213	0.055510044	253900	0.6234541	0.1763135	0.20023237
Cortland County	New York	0.48784724	0.51215273	0.95315343	0.017288499	0.0032159372	0.024396218	881858	0.63092583	0.20144966	0.16762449
Johnson County	Georgia	0.56226796	0.43773204	0.6396812	0.34713167	0.0023544326	0.021246491	176688	0.6110262	0.20754664	0.18142715
McPherson County	Nebraska	0.5074146	0.49258542	0.98302174	0.004083387	0.0	0.008381689	9306	0.6415216	0.14732431	0.21115409
Buncombe County	North Carolina	0.4805741	0.51942587	0.89763486	0.06494126	0.0050936807	0.06173438	4414882	0.61072326	0.1976576	0.19161916
Defiance County	Ohio	0.49474522	0.50525475	0.95853555	0.020367948	0.0037030026	0.09207024	697272	0.63394916	0.18046473	0.18558611
Jasper County	Georgia	0.49335843	0.50664157	0.7613653	0.21565272	0.005003487	0.0380411	246628	0.63460356	0.18529527	0.1801012
Montgomery County	Kentucky	0.4883158	0.51168424	0.9535057	0.028950538	0.0024498822	0.025275715	486554	0.6323985	0.20016688	0.16743465
Cooke County	Texas	0.49508512	0.5049149	0.9296433	0.03087388	0.0133773405	0.16396937	696252	0.63698345	0.17484187	0.18817468
Rabun County	Georgia	0.49252713	0.5074729	0.95661515	0.013343425	0.004711449	0.08008782	293328	0.6086974	0.15984836	0.23145421
Granite County	Montana	0.50833565	0.49166432	0.96947104	0.003481992	0.0061550364	0.017515475	56864	0.59107697	0.12999438	0.27892867
Franklin Parish	Louisiana	0.48630053	0.5136995	0.6679608	0.31770065	0.002307962	0.011949635	370890	0.6398366	0.17765374	0.18250965
Labette County	Kansas	0.49526125	0.50473875	0.8881983	0.045785043	0.022059828	0.042081263	380692	0.6319807	0.17553298	0.19248632
Irwin County	Georgia	0.50898975	0.49101025	0.7168458	0.26559713	7.8631117E-4	0.030595718	170416	0.6273355	0.1968477	0.17581682
McCurtain County	Oklahoma	0.49026632	0.5097337	0.6789583	0.085293315	0.16190802	0.051850285	596178	0.6414829	0.17853393	0.17998315
Dallam County	Texas	0.51614046	0.48385957	0.937977	0.017851692	0.017835623	0.41743392	124470	0.66732544	0.2044107	0.12826385
Lycoming County	Pennsylvania	0.49050882	0.50949115	0.9268042	0.046358984	0.0021869608	0.016079752	2093316	0.61908954	0.18836765	0.19254284
Steele County	Minnesota	0.49527398	0.50472605	0.9466319	0.028581157	0.0033989719	0.06816185	657846	0.64056784	0.18312341	0.17630874
Eaton County	Michigan	0.4883829	0.51161706	0.8855265	0.0676232	0.004886704	0.04993906	1947734	0.6253708	0.18679553	0.18783365
Davidson County	Tennessee	0.48302272	0.5169773	0.65674686	0.28127116	0.004882291	0.09867156	11712534	0.62222016	0.23478514	0.14299467
Cattaraugus County	New York	0.4953819	0.5046181	0.92845285	0.013969308	0.032206237	0.018371519	1426556	0.6300068	0.17758363	0.19240955
Custer County	Idaho	0.5206015	0.47939852	0.9727398	0.0028928097	0.0068280734	0.04148967	76742	0.6016262	0.15217221	0.24620156
Montgomery County	Kansas	0.4909653	0.5090347	0.85268587	0.05688961	0.034883644	0.057109024	619832	0.6355303	0.17367932	0.19079041
Towner County	North Dakota	0.50805664	0.49194336	0.9562012	0.0016113281	0.030371094	0.006689453	40960	0.610791	0.13859864	0.25061035
Waseca County	Minnesota	0.47159308	0.5284069	0.9489153	0.02243907	0.008389907	0.054624636	343508	0.62760985	0.19131432	0.18107584
Glasscock County	Texas	0.53705984	0.46294013	0.9713028	0.014788732	0.004753521	0.33336267	22720	0.6509243	0.17909332	0.16998239
