county,state,male,female,white,black,asian,hispanic,total_population,young,mid_age,senior
Crawford,IL,0.51850843,0.48149157,0.9331701,0.048244942,0.003185345,0.020058606,352866,0.61233443,0.19394898,0.1937166
Shelby,ME,0.4931917,0.5068083,0.9791652,0.00643402,0.002423897,0.013313609,112216,0.63240534,0.16041385,0.2071808
Talbot,ME,0.47528255,0.52471745,0.83632857,0.13032435,0.0029668,0.058514833,679520,0.60453117,0.1562235,0.23924536
Benton,ME,0.50167584,0.49832416,0.9722824,0.003703899,0.006580145,0.016946366,340722,0.5975751,0.13551517,0.2669097
Barber,KS,0.509223,0.49077702,0.9647579,0.006049357,0.008294952,0.030292615,87282,0.6230953,0.15793635,0.2189684
Essex,VT,0.5069245,0.4930755,0.9724267,0.004420283,0.005703591,0.011478478,112210,0.6008377,0.1600303,0.23913199
Tate,ME,0.48247328,0.5175267,0.67421526,0.30814335,0.002593524,0.023520583,514358,0.6461297,0.18750559,0.16636467
Owen,IN,0.50214684,0.4978532,0.9787878,0.003645937,0.003494458,0.010666193,382892,0.6239906,0.17635521,0.1996542
Warren,IL,0.48926604,0.51073396,0.9432804,0.023159444,0.004043313,0.08811027,318056,0.6317378,0.17750333,0.19075885
Bear Lake,ID,0.4966107,0.5033893,0.97688186,0.002016769,0.00739482,0.0392523,107102,0.6483819,0.15388134,0.19773674
Arlington,VA,0.4986243,0.5013757,0.77078605,0.089584865,0.007593382,0.152918,3943434,0.5893432,0.2864516,0.124205194
Carbon,MT,0.5055541,0.4944459,0.9711643,0.004467197,0.010629972,0.022075128,184008,0.60449004,0.15343899,0.242071
Lenoir,NC,0.47699425,0.5230058,0.5642412,0.41002613,0.006086292,0.069733724,1059430,0.62924117,0.17526877,0.19549003
Hooker,NE,0.4759872,0.5240128,0.98322916,0,0.009147736,0.015398689,13118,0.6164812,0.13066016,0.25285867
Cumberland,NJ,0.51352465,0.48647538,0.7254003,0.21686631,0.016049445,0.28293273,2811686,0.6314418,0.21032648,0.15823175
Lawrence,ME,0.49454606,0.50545394,0.96451104,0.003862782,0.010282411,0.06719908,690694,0.64098287,0.1758608,0.18315636
Loudon,TN,0.49010822,0.5098918,0.96155316,0.013470237,0.004389655,0.07534942,896198,0.6099099,0.16169752,0.22839262
Kent,ME,0.47694454,0.52305543,0.8176184,0.15212268,0.002584568,0.044415664,359828,0.6070428,0.1659265,0.2270307
Taylor,WV,0.50674134,0.49325868,0.97438693,0.009255369,0.002645329,0.009261933,304688,0.6122394,0.19013877,0.19762182
Coosa,AL,0.50454116,0.49545884,0.6636756,0.31603554,0.005846444,0.020278921,201490,0.6074991,0.178793,0.21370788
Scotland,ME,0.4904335,0.5095665,0.9862945,6.61E-04,0.003032998,0.008186814,87702,0.6541014,0.16338281,0.18251579
Ouachita Parish,LA,0.47882956,0.52117044,0.6049424,0.37080857,0.00303283,0.019850733,2796068,0.64470714,0.20042503,0.15486784
Harford,ME,0.48892257,0.51107746,0.8131091,0.13182376,0.002970215,0.038582314,4460956,0.6306106,0.19417676,0.17521267
Highland,OH,0.4902661,0.5097339,0.9646922,0.014205741,0.00300432,0.008194534,779544,0.63556516,0.18199614,0.1824387
Independence,AR,0.48869857,0.5113014,0.94825673,0.021061063,0.006670039,0.05941906,664164,0.6334821,0.18566047,0.18085743
Amherst,VA,0.47903988,0.5209601,0.77542734,0.18952271,0.008803109,0.020749198,578432,0.61780643,0.18066774,0.20152585
Sequatchie,TN,0.49440083,0.50559914,0.97450805,0.004554601,0.005376427,0.033502817,260396,0.624015,0.18103197,0.19495307
Calhoun,IA,0.5118083,0.4881917,0.97009087,0.016351666,0.003397749,0.015401638,178942,0.61388606,0.16005187,0.22606207
Pender,NC,0.4998353,0.5001647,0.7953102,0.17172734,0.008732657,0.06299712,983664,0.6233968,0.18552779,0.19107541
Genesee,ME,0.48218572,0.5178143,0.7523875,0.2075879,0.00565058,0.03164915,7527722,0.6339473,0.18796895,0.17808375
Judith Basin,MT,0.5201146,0.47988537,0.9814835,7.16E-04,0.008762262,0.012950513,36292,0.6076546,0.14581726,0.24652816
Quay,NM,0.49002558,0.5099744,0.9292929,0.016746411,0.020442521,0.43521684,158004,0.61833876,0.15618593,0.22547531
Rosebud,MT,0.50593036,0.49406964,0.60025537,0.002875689,0.36221752,0.040844332,167612,0.66043603,0.16789967,0.17166433
Hanson,SD,0.5059029,0.49409708,0.98304975,0.002737106,0.00385833,0.006925208,60648,0.6744823,0.1644572,0.16106054
Burnet,TX,0.49053806,0.50946194,0.9505013,0.019955637,0.010254135,0.20983839,788950,0.62339437,0.16544521,0.2111604
Columbia,AR,0.479117,0.520883,0.60941523,0.3667914,0.004138767,0.024217257,438778,0.6364494,0.19098496,0.17256562
Orange,VT,0.49844253,0.50155747,0.97102463,0.004996947,0.003280086,0.011361236,520718,0.6142,0.17559792,0.21020207
Malheur,OR,0.54248124,0.45751876,0.92511564,0.014462318,0.019275874,0.32355106,554268,0.6415218,0.19170329,0.16677491
Allegany,NY,0.5057068,0.4942932,0.96145654,0.012431674,0.002817109,0.014811129,868266,0.635379,0.18088697,0.18373401
Karnes,TX,0.5917821,0.40821794,0.88635975,0.09389906,0.009814791,0.511969,268778,0.61457413,0.22559883,0.15982707
Goshen,WY,0.52316374,0.47683626,0.9653369,0.009156602,0.009940276,0.10238896,242448,0.61718386,0.17380634,0.20900977
Charlton,GA,0.5913473,0.40865272,0.6630029,0.3096098,0.00519683,0.03338963,230910,0.6108224,0.23028019,0.1588974
Huron,ME,0.49619064,0.5038094,0.97836566,0.004346725,0.003710118,0.020987494,584348,0.61041707,0.15657622,0.2330067
Blount,TN,0.48446947,0.5155305,0.94355845,0.028891126,0.004156536,0.029326173,2248026,0.6194074,0.18602099,0.1945716
Decatur,IN,0.49536932,0.5046307,0.9748219,0.004385834,0.002201433,0.017764758,469694,0.636689,0.18644905,0.17686196
Crawford,WI,0.5157951,0.48420486,0.9651747,0.018972997,0.002589367,0.010767731,297370,0.6186771,0.165057,0.21626593
Lyon,KS,0.48832044,0.51167953,0.9095137,0.026448468,0.012161853,0.20393065,603362,0.63653994,0.20732993,0.15613015
Logan,NE,0.50144887,0.49855113,0.9778325,0.00260794,0.010576645,0.018110693,13804,0.63575774,0.16089539,0.20334686
Hancock,TN,0.495274,0.504726,0.97923553,0.004003389,0.00327248,0.003538265,120398,0.6169289,0.17736176,0.2057094
Paulding,GA,0.48840266,0.51159734,0.7870777,0.17830668,0.003651199,0.054149237,2640776,0.6568569,0.21788065,0.12526242
Prince Edward,VA,0.4966332,0.5033668,0.6385948,0.32943854,0.00333565,0.023728164,417310,0.6296087,0.21320361,0.1571877
Richland,SC,0.4859797,0.51402026,0.48004612,0.46906778,0.003896714,0.049151223,7105988,0.63431346,0.22511901,0.14056751
Stevens,WA,0.49967155,0.5003285,0.8983256,0.004336158,0.057683885,0.030961644,785488,0.6268116,0.15025818,0.22293021
Kent,RI,0.48168063,0.51831937,0.93917775,0.017177852,0.003517943,0.037255522,2976740,0.6096152,0.19182226,0.19856252
Brooke,WV,0.48751646,0.51248354,0.9691062,0.013563467,0.001152543,0.007725788,426882,0.6080205,0.17176643,0.22021309
Wayne,IN,0.4852604,0.51473963,0.91178596,0.050218657,0.003429639,0.026983306,1225202,0.6264967,0.18409617,0.18940714
Shawano,WI,0.49952212,0.5004779,0.8921321,0.004010039,0.07911416,0.023705147,749120,0.62182826,0.173015,0.20515671
Berrien,ME,0.48844478,0.5115552,0.79844403,0.154456,0.006108599,0.048299853,2805226,0.6272607,0.17947467,0.19326465
Anderson,KY,0.4886458,0.5113542,0.95893836,0.020535942,0.001911154,0.014766614,390340,0.634534,0.19660808,0.16885792
Renville,ND,0.5151688,0.48483118,0.9750187,0.003380603,0.005356281,0.017824998,45554,0.6216578,0.16712034,0.21122184
Henry,IN,0.51311105,0.48688897,0.9583326,0.024156664,0.001608938,0.01518322,885056,0.6194196,0.18911685,0.19146359
Clark,KY,0.4884393,0.51156074,0.9313308,0.048483923,0.001742367,0.02656252,641656,0.62566394,0.19130656,0.18302953
Oxford,ME,0.4965318,0.50346816,0.9694422,0.004264961,0.004044759,0.011257333,1035414,0.6128003,0.17107746,0.21612224
Shiawassee,ME,0.49422544,0.50577456,0.9710585,0.005641945,0.005319183,0.026087804,1251696,0.6292375,0.18343751,0.18732503
Matanuska-Susitna Borough,AK,0.5200297,0.47997028,0.8474259,0.011397662,0.060866468,0.04208178,1705964,0.6530935,0.20014784,0.14675866
Wayne,ME,0.4980811,0.5019189,0.9714276,0.004534114,0.004617004,0.012881193,241282,0.61395377,0.16309962,0.2229466
Grant,NM,0.49219146,0.50780857,0.9410403,0.011067338,0.019613825,0.49012825,524426,0.6193858,0.1520081,0.22860613
Crittenden,AR,0.47485495,0.52514505,0.46050122,0.5192403,0.003012262,0.021846663,901648,0.6554953,0.19370086,0.15080386
Roosevelt,NM,0.5021038,0.49789616,0.92359436,0.022446506,0.019921906,0.40273553,356492,0.6536276,0.2071463,0.13922612
Butler,OH,0.48975545,0.51024455,0.86967015,0.078934856,0.002729585,0.042163964,6687464,0.64065987,0.19935405,0.15998606
McDowell,NC,0.5003777,0.49962232,0.9309077,0.039874498,0.007166203,0.056110155,810192,0.61649585,0.1863657,0.19713846
Orange,NY,0.5002255,0.4997745,0.8238399,0.114623494,0.007894646,0.18832356,6749384,0.64802045,0.19548585,0.1564937
Yalobusha,ME,0.47828138,0.5217186,0.60028297,0.38508078,0.002784896,0.013470709,224784,0.6291729,0.17507918,0.19574791
Perkins,SD,0.5042321,0.4957679,0.9678433,0.00295694,0.017002402,0.010718906,54110,0.6173351,0.14555535,0.23710959
Buena Vista city,VA,0.46635413,0.53364587,0.91065717,0.05163667,0.010816241,0.021264127,119450,0.6307828,0.19170365,0.1775136
Gallia,OH,0.49273357,0.50726646,0.9484697,0.025908351,0.004060075,0.010911451,551714,0.63021964,0.1811337,0.18864666
Hennepin,ME,0.4923347,0.5076653,0.7646873,0.124758445,0.011854782,0.06780296,21349866,0.62442666,0.21840072,0.15717265
San Miguel,CO,0.53747404,0.46252596,0.9563997,0.006009299,0.012223294,0.092800535,136788,0.6033863,0.22940609,0.16720764
Holmes,ME,0.4732886,0.5267114,0.16153298,0.82909757,0.00119397,0.008610701,340042,0.6587892,0.18488011,0.15633069
Morgan,UT,0.5074055,0.4925945,0.9785881,0.001937582,0.002824271,0.025703058,182702,0.6919738,0.17026086,0.13776532
Kootenai,ID,0.4933031,0.5066969,0.9503979,0.003510752,0.013571356,0.040536523,2590898,0.632444,0.18497834,0.18257762
Osceola,ME,0.50219643,0.49780354,0.96687216,0.007223038,0.005746031,0.01583732,419768,0.6317275,0.16693269,0.20133978
Richardson,NE,0.493604,0.506396,0.9416879,0.002601534,0.03235068,0.016229259,148374,0.61646247,0.15200102,0.23153652
Mills,IA,0.5029651,0.4970349,0.9750664,0.004858739,0.004300691,0.026116654,268794,0.6349732,0.17182302,0.19320372
Taylor,IA,0.5007552,0.49924484,0.9813785,0.004442154,0.002025622,0.067876115,112558,0.62780964,0.16109917,0.21109118
Colquitt,GA,0.49583864,0.50416136,0.73532987,0.23110789,0.013299814,0.17957899,824974,0.64979017,0.1956401,0.15456972
Cherokee,KS,0.49632007,0.50367993,0.90745103,0.006427378,0.040624194,0.021542255,379626,0.6341373,0.17599164,0.18987109
Hyde,SD,0.5120482,0.48795182,0.8874445,0.002615726,0.08861763,0.012761572,25232,0.6191344,0.15056278,0.2303028
Union,FL,0.64861584,0.35138413,0.7522851,0.22524886,0.004519363,0.051682048,275260,0.6081087,0.21776138,0.17412992
Robertson,KY,0.50363547,0.49636453,0.9840139,0.002639442,0.00313745,0.010707172,40160,0.61581177,0.17236055,0.2118277
Kewaunee,WI,0.5079659,0.49203408,0.977443,0.004366221,0.004750839,0.024084637,369198,0.6240093,0.17527722,0.20071344
Washington,RI,0.48450026,0.5154998,0.9413532,0.013118349,0.009282472,0.02683095,2278488,0.6193357,0.18006502,0.20059925
Hancock,IL,0.49358374,0.50641626,0.9810786,0.003699312,0.002548808,0.011959337,338982,0.61772895,0.16261925,0.21965177
Emmons,ND,0.51004696,0.48995304,0.9800978,0.001948695,0.00603776,0.009839312,62606,0.61530846,0.12928474,0.25540683
Sullivan,NY,0.5119556,0.4880444,0.8557835,0.09692408,0.006762281,0.14406112,1377346,0.6221545,0.18544868,0.19239682
Carver,ME,0.49675912,0.5032409,0.9382264,0.014505697,0.002916396,0.03987189,1704158,0.6560759,0.19955426,0.14436983
Henry,OH,0.4941857,0.5058143,0.97633445,0.005705269,0.0040599,0.07002533,504446,0.6335445,0.17702787,0.18942761
Weakley,TN,0.4890499,0.5109501,0.8923696,0.07828397,0.003395799,0.021035897,620178,0.6235371,0.2009923,0.17547059
Elkhart,IN,0.4942027,0.50579727,0.9002511,0.06031886,0.005904002,0.1464557,3598576,0.65364325,0.19193648,0.15442024
Gladwin,ME,0.5013687,0.4986313,0.97838795,0.003372806,0.005335562,0.013190935,459558,0.60841507,0.15143465,0.24015032
Palo Pinto,TX,0.49149483,0.50850517,0.9458978,0.023668475,0.009173766,0.1882844,504046,0.6342993,0.17357543,0.19212532
Socorro,NM,0.5105594,0.48944062,0.8239662,0.01217999,0.1287192,0.4903269,315928,0.63769275,0.18179776,0.18050948
Lee,SC,0.5177809,0.48221907,0.34385204,0.64024454,0.003420671,0.02067327,335022,0.6194041,0.19534239,0.1852535
Susquehanna,PA,0.5032519,0.4967481,0.9814954,0.004498014,0.001637068,0.015384777,764782,0.6124268,0.16839701,0.21917619
Blaine,ID,0.50806135,0.49193868,0.9578835,0.003271339,0.015399738,0.20419605,384552,0.6280217,0.1832418,0.1887365
Harper,KS,0.49857587,0.50142413,0.96250117,0.004904273,0.0135622,0.057266813,106030,0.62896353,0.1557861,0.2152504
Dewey,SD,0.49019173,0.50980824,0.21406826,0.002661237,0.7458317,0.031067923,99202,0.6897442,0.18154876,0.12870708
Nance,NE,0.5009704,0.4990296,0.9834728,0.003123484,0.005094614,0.022349587,65952,0.6265011,0.1558406,0.2176583
Champaign,OH,0.49675706,0.50324297,0.9494021,0.022707675,0.003938169,0.013334157,712006,0.63362104,0.1838243,0.18255465
Gregory,SD,0.51000863,0.48999134,0.89571583,0.002256211,0.07592413,0.011858226,76234,0.6248393,0.14017367,0.23498702
Attala,ME,0.47430915,0.52569085,0.565343,0.42221236,0.002716138,0.018251752,346816,0.64001083,0.1715809,0.18840826
St. Francois,ME,0.5332743,0.46672568,0.935873,0.044174064,0.00408941,0.013376167,1185990,0.61998665,0.2086451,0.17136823
Jefferson,TX,0.51137155,0.48862845,0.5945954,0.3435552,0.00950738,0.18166384,4550570,0.6334292,0.20547052,0.16110025
Anderson,TN,0.4844815,0.5155185,0.9242394,0.039482202,0.003859905,0.024467198,1356510,0.6177942,0.1806813,0.2015245
Unicoi,TN,0.4907898,0.5092102,0.9817146,0.003345262,0.003112014,0.040615775,325834,0.6079507,0.17273827,0.21931106
Crenshaw,AL,0.48624095,0.513759,0.72664243,0.23653086,0.004886241,0.016122196,250090,0.62840176,0.17975129,0.19184694
Cooper,ME,0.52540916,0.4745908,0.9024851,0.06914225,0.004569928,0.014763897,316854,0.6233597,0.19531393,0.18132642
Oliver,ND,0.517082,0.48291805,0.9630141,0.003722606,0.021735216,0.01717202,33310,0.6237766,0.14794356,0.2282798
Armstrong,PA,0.4949506,0.5050494,0.98006994,0.008393915,0.001004986,0.006147381,1225888,0.610347,0.1745861,0.21506695
Marion,TN,0.4904605,0.5095395,0.94019,0.037502013,0.00440738,0.015060513,509146,0.6181233,0.18257435,0.19930236
Poquoson city,VA,0.49408728,0.5059127,0.9486369,0.009895896,0.003583472,0.02133544,217666,0.62788403,0.17395918,0.1981568
Lincoln,MT,0.50680804,0.49319193,0.9599515,0.002782651,0.01056493,0.025300978,350026,0.60441226,0.14212373,0.25346404
Larimer,CO,0.49698573,0.50301427,0.9347624,0.009851335,0.009953765,0.10829298,5662380,0.62304914,0.21422777,0.1627231
Macon,TN,0.48924938,0.51075065,0.97107977,0.006324766,0.006722211,0.045500044,407604,0.63576657,0.19162226,0.17261116
Schuyler,IL,0.5249142,0.47508582,0.95755136,0.03317858,0.001693711,0.016725391,132254,0.61211,0.18097751,0.20691246
Dickinson,ME,0.49572223,0.50427777,0.9712906,0.004021368,0.006978632,0.012153846,468000,0.6139402,0.16623077,0.21982905
Marion,AR,0.49740982,0.5025902,0.96930796,0.002960212,0.008012756,0.019463394,297276,0.59756255,0.14447516,0.2579623
Gates,NC,0.48954478,0.51045525,0.64118546,0.33016223,0.005623612,0.01678648,213386,0.6237101,0.17793107,0.19835885
Taylor,WI,0.5099784,0.4900216,0.9823679,0.003441208,0.002799353,0.016558792,370800,0.63116235,0.170774,0.19806364
Carroll,IN,0.4992609,0.5007391,0.9805677,0.004788874,0.003061558,0.037956674,361254,0.63105184,0.17453371,0.19441445
Rabun,GA,0.49252713,0.5074729,0.95661515,0.013343425,0.004711449,0.08008782,293328,0.6086974,0.15984836,0.23145421
Lycoming,PA,0.49050882,0.50949115,0.9268042,0.046358984,0.002186961,0.016079752,2093316,0.61908954,0.18836765,0.19254284
St. Charles Parish,LA,0.4932736,0.5067264,0.70587367,0.2661669,0.004002335,0.05401361,948946,0.64282686,0.19914411,0.15802902
Nevada,CA,0.493579,0.50642097,0.9395323,0.004815037,0.012316228,0.088975176,1776518,0.60235137,0.1571563,0.24049236
Brown,SD,0.49045867,0.50954133,0.92217314,0.011108423,0.032121167,0.019826349,677684,0.63111866,0.1893198,0.17956157
Gordon,GA,0.49507827,0.50492173,0.9250673,0.040291157,0.005839067,0.14607039,1002900,0.6430013,0.20160635,0.15539236
Lawrence,ME,0.49093848,0.5090615,0.6748864,0.31157812,0.002638937,0.02091052,228880,0.6353373,0.1810949,0.1835678
Minnehaha,SD,0.5006596,0.49934042,0.8874498,0.04413505,0.026874458,0.044569332,3182278,0.6385765,0.21018748,0.151236
Pepin,WI,0.5056634,0.4943366,0.98329526,0.004671915,0.002944358,0.013054321,133136,0.6227016,0.16229269,0.21500571
Sabine,TX,0.49202025,0.50797975,0.9026017,0.072012454,0.007217026,0.035495985,190106,0.60499406,0.13659748,0.25840846
McCracken,KY,0.47956455,0.52043545,0.8565604,0.110023215,0.003073511,0.022229467,1177806,0.62085015,0.18241969,0.1967302
Glades,FL,0.5691216,0.43087837,0.7974478,0.13293879,0.053859796,0.21053827,237914,0.59728307,0.1845751,0.21814185
Miller,ME,0.49808794,0.50191206,0.9686439,0.004770128,0.006117723,0.016157748,448206,0.63222045,0.17750096,0.19027857
Burleigh,ND,0.49546993,0.5045301,0.9249391,0.010524252,0.042755418,0.016715065,1561346,0.62783647,0.20229277,0.16987073
Mower,ME,0.49976063,0.5002394,0.92707354,0.030295134,0.004438754,0.10802007,706054,0.63689744,0.17820875,0.18489379
Lexington city,VA,0.5610377,0.43896228,0.85498697,0.095183104,0.001676817,0.03883572,126430,0.6372222,0.22805505,0.13472277
Apache,AZ,0.49609888,0.5039011,0.23395976,0.004022099,0.74183524,0.058853626,1297830,0.6677562,0.17848408,0.15375973
Van Zandt,TX,0.4911235,0.5088765,0.9420294,0.02817689,0.009801572,0.09689722,951276,0.6296963,0.16851261,0.20179106
Bristol,RI,0.48094302,0.519057,0.956282,0.010012718,0.002047035,0.023049925,890068,0.619656,0.17794596,0.20239802
Carroll,ME,0.48868364,0.51131636,0.9648585,0.018179163,0.002835171,0.013506607,164364,0.62752795,0.16865616,0.20381592
Klickitat,WA,0.5055054,0.49449465,0.9315211,0.00471121,0.027006289,0.11521002,372728,0.61611146,0.1604092,0.22347932
Pulaski,KY,0.4885563,0.5114437,0.968656,0.012081347,0.002921496,0.022299584,1143250,0.6240236,0.18510824,0.19086814
Marion,KS,0.50080645,0.49919352,0.96378005,0.009283487,0.007097029,0.028182013,223192,0.6263979,0.15645275,0.21714936
Dickey,ND,0.49638847,0.5036115,0.9656532,0.009161997,0.007819658,0.027102465,93866,0.6308461,0.16089958,0.20825432
Ozark,ME,0.5036601,0.49633995,0.97319436,0.001789366,0.008179959,0.015186373,172128,0.608338,0.14278328,0.24887875
Grayson,KY,0.504785,0.49521497,0.97359776,0.011038747,0.002329355,0.011312788,467082,0.63030046,0.1859545,0.18374504
Loving,TX,0.5612366,0.43876338,0.96195006,0.004756243,0.033293698,0.2116528,1682,0.6302021,0.1688466,0.20095125
Green Lake,WI,0.50062996,0.49937004,0.9767412,0.006024202,0.004119664,0.043095313,341290,0.62447184,0.15936008,0.21616806
Pulaski,IN,0.5076994,0.49230066,0.9763892,0.007508665,0.00367806,0.026526097,235994,0.6286473,0.17536463,0.19598803
Broward,FL,0.48548725,0.5145128,0.6553495,0.2843828,0.003664254,0.2659479,32712254,0.62112415,0.20413424,0.17474164
Custer,NE,0.49670544,0.5032946,0.97976124,0.004098991,0.004519137,0.023282267,195170,0.6276631,0.1567659,0.21557105
Jim Wells,TX,0.4924612,0.5075388,0.97054523,0.007701778,0.009773364,0.79529274,742426,0.65729785,0.18479283,0.15790933
Mitchell,NC,0.48951483,0.5104852,0.9700259,0.0052751,0.008172792,0.04439033,276772,0.6039231,0.16958724,0.22648968
Lawrence,IL,0.55968434,0.44031566,0.8836498,0.09972209,0.003370831,0.035144407,300816,0.6067663,0.21320009,0.18003364
Douglas,NE,0.49209684,0.50790316,0.8145915,0.11686053,0.01173785,0.11669928,9587446,0.6431733,0.21163009,0.14519665
Iowa,IA,0.49485826,0.50514174,0.98104495,0.005107732,0.002298819,0.02164835,294064,0.6305022,0.17034046,0.19915733
York,ME,0.48734167,0.5126583,0.96366394,0.006899211,0.00326605,0.014400972,3584758,0.61398816,0.18302742,0.20298441
Long,GA,0.49824536,0.50175464,0.68359476,0.25764418,0.008011307,0.11963184,290090,0.66057086,0.22058672,0.11884243
Union,IN,0.49567828,0.5043217,0.9764379,0.005717044,0.003258263,0.012836951,132586,0.6313713,0.17974749,0.18888117
Chippewa,ME,0.5518915,0.4481085,0.71954566,0.06763335,0.15704024,0.015005573,692676,0.6120697,0.20901258,0.1789177
